"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1718","300 Arballo Dr, San Francisco, CA","1258","2600 Broadway, Pacific Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",2021,1624,2514
"1718","300 Arballo Dr, San Francisco, CA","1259","2100 Divisadero Street, Pacific Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1901,1551,2329
"1718","300 Arballo Dr, San Francisco, CA","1260","1800 Scott Street, Western Addition, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1856,1535,2243
"1718","300 Arballo Dr, San Francisco, CA","1261","700 Presidio Avenue, Western Addition, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1642,1316,2047
"1718","300 Arballo Dr, San Francisco, CA","1265","0 Stoneybrook Avenue, Excelsior, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",718,485,1062
"1718","300 Arballo Dr, San Francisco, CA","1271","200 Bacon Street, Excelsior, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",963,638,1452
"1718","300 Arballo Dr, San Francisco, CA","1272","500 Moscow Street, Excelsior, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",932,717,1210
"1718","300 Arballo Dr, San Francisco, CA","1273","200 Naglee Avenue, Outer Mission, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",429,281,653
"1718","300 Arballo Dr, San Francisco, CA","1275","0 McLaren Avenue, Sea Cliff, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1255,964,1633
"1718","300 Arballo Dr, San Francisco, CA","1276","1100 Golden Gate Avenue, Western Addition, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1841,1471,2302
"1718","300 Arballo Dr, San Francisco, CA","1277","300 Hayes Street, Civic Center, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1652,1250,2182
"1718","300 Arballo Dr, San Francisco, CA","1278","100 Noe Street, The Castro, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1497,1189,1883
"1718","300 Arballo Dr, San Francisco, CA","1279","1100 Folsom Street, South of Market, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1364,961,1935
"1718","300 Arballo Dr, San Francisco, CA","1280","300 Church Street, Mission District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1428,1119,1821
"1718","300 Arballo Dr, San Francisco, CA","1281","700 Guerrero Street, Mission Dolores, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1273,959,1688
"1718","300 Arballo Dr, San Francisco, CA","1282","1600 Church Street, Noe Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",965,715,1301
"1718","300 Arballo Dr, San Francisco, CA","1291","1500 Balboa Street, Richmond District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1107,841,1456
"1718","300 Arballo Dr, San Francisco, CA","1292","1300 Wright Loop, Presidio, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1424,1078,1880
"1718","300 Arballo Dr, San Francisco, CA","1293","400 Moraga Street, Sunset District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",792,580,1079
"1718","300 Arballo Dr, San Francisco, CA","1294","600 Panorama Drive, Midtown Terrace, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",888,676,1165
"1718","300 Arballo Dr, San Francisco, CA","1295","0 Avoca Alley, West of Twin Peaks, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",871,638,1187
"1718","300 Arballo Dr, San Francisco, CA","1296","1300 22nd Avenue, Sunset District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",851,635,1139
"1718","300 Arballo Dr, San Francisco, CA","1297","100 Font Boulevard, Lakeshore, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",99,40,239
"1718","300 Arballo Dr, San Francisco, CA","1298","200 3rd Avenue, Richmond District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1417,1107,1813
"1718","300 Arballo Dr, San Francisco, CA","1299","8700 Mission Rock Street, South of Market, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1187,854,1648
"1718","300 Arballo Dr, San Francisco, CA","1300","200 John F Kennedy Drive, Golden Gate Park, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1050,773,1425
"1718","300 Arballo Dr, San Francisco, CA","1302","Tasman Drive, Santa Clara","11/15/2016 - 12/15/2016, Every day, Daily Average",2721,2195,3372
"1718","300 Arballo Dr, San Francisco, CA","1304","2300 Lafayette Street, Santa Clara","11/15/2016 - 12/15/2016, Every day, Daily Average",2643,2200,3173
"1718","300 Arballo Dr, San Francisco, CA","1309","300 Kiely Boulevard, West San Jose, San Jose","11/15/2016 - 12/15/2016, Every day, Daily Average",2628,2162,3194
"1718","300 Arballo Dr, San Francisco, CA","1333","21800 Lomita Avenue, Cupertino","11/15/2016 - 12/15/2016, Every day, Daily Average",2410,2029,2861
"1718","300 Arballo Dr, San Francisco, CA","1339","700 San Juan Drive, San Miguel, Sunnyvale","11/15/2016 - 12/15/2016, Every day, Daily Average",2405,2052,2818
"1718","300 Arballo Dr, San Francisco, CA","1360","300 Waverley Street, Downtown North, Palo Alto","11/15/2016 - 12/15/2016, Every day, Daily Average",2511,1961,3213
"1718","300 Arballo Dr, San Francisco, CA","1361","26200 Catharine Court, Los Altos Hills","11/15/2016 - 12/15/2016, Every day, Daily Average",2061,1696,2503
"1718","300 Arballo Dr, San Francisco, CA","1363","Reservoir Road, Stanford","11/15/2016 - 12/15/2016, Every day, Daily Average",1972,1560,2491
"1718","300 Arballo Dr, San Francisco, CA","1437","200 Knowles Avenue, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",441,282,688
"1718","300 Arballo Dr, San Francisco, CA","1438","300 87th Street, St. Francis, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",267,141,502
"1718","300 Arballo Dr, San Francisco, CA","1443","100 Serramonte Boulevard, Serramonte, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",347,220,546
"1718","300 Arballo Dr, San Francisco, CA","1446","700 Larch Avenue, Paradise Valley, South San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1072,805,1425
"1718","300 Arballo Dr, San Francisco, CA","1447","200 9th Lane, Downtown, South San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1352,1036,1763
"1718","300 Arballo Dr, San Francisco, CA","1448","300 Baden Avenue, Downtown, South San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1150,832,1588
"1718","300 Arballo Dr, San Francisco, CA","1449","500 Forbes Boulevard, The East Side, South San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1089,749,1582
"1718","300 Arballo Dr, San Francisco, CA","1450","0 Brookhaven Court, Fairmont, Pacifica","11/15/2016 - 12/15/2016, Every day, Daily Average",606,391,938
"1718","300 Arballo Dr, San Francisco, CA","1451","400 Loma Vista Terrace, Sharp Park, Pacifica","11/15/2016 - 12/15/2016, Every day, Daily Average",765,494,1184
"1718","300 Arballo Dr, San Francisco, CA","1452","200 Ramona Avenue, Vallemar, Pacifica","11/15/2016 - 12/15/2016, Every day, Daily Average",906,610,1344
"1718","300 Arballo Dr, San Francisco, CA","1453","2700 Campus Drive, Beresford Park, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1517,1171,1963
"1718","300 Arballo Dr, San Francisco, CA","1454","300 East 28th Avenue, South San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1555,1162,2079
"1718","300 Arballo Dr, San Francisco, CA","1455","1800 Helene Court, East San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1331,966,1832
"1718","300 Arballo Dr, San Francisco, CA","1456","Montara Mountain Trail, Pacifica","11/15/2016 - 12/15/2016, Every day, Daily Average",927,654,1313
"1718","300 Arballo Dr, San Francisco, CA","1457","1500 Donner Avenue, San Bruno","11/15/2016 - 12/15/2016, Every day, Daily Average",717,499,1028
"1718","300 Arballo Dr, San Francisco, CA","1458","0 Colorados Drive, Millbrae","11/15/2016 - 12/15/2016, Every day, Daily Average",779,568,1067
"1718","300 Arballo Dr, San Francisco, CA","1459","1400 Vancouver Avenue, Easton Addition, Burlingame","11/15/2016 - 12/15/2016, Every day, Daily Average",1221,952,1565
"1718","300 Arballo Dr, San Francisco, CA","1460","400 Williams Place, Central San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1467,1106,1944
"1718","300 Arballo Dr, San Francisco, CA","1461","200 North Fremont Street, Central San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1297,961,1749
"1718","300 Arballo Dr, San Francisco, CA","1464","200 Cupertino Way, South San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1539,1156,2048
"1718","300 Arballo Dr, San Francisco, CA","1467","2600 Somerset Drive, Belmont","11/15/2016 - 12/15/2016, Every day, Daily Average",1217,957,1546
"1718","300 Arballo Dr, San Francisco, CA","1472","200 Oakhurst Place, Suburban Park - Lorelei Manor - Flood Park Triangle, Menlo Park","11/15/2016 - 12/15/2016, Every day, Daily Average",1804,1485,2190
"1718","300 Arballo Dr, San Francisco, CA","1504","5800 Christie Avenue, Emeryville","11/15/2016 - 12/15/2016, Every day, Daily Average",1854,1330,2584
"1718","300 Arballo Dr, San Francisco, CA","1513","Dwight D. Eisenhower Highway, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",1894,1368,2621
"1718","300 Arballo Dr, San Francisco, CA","1534","600 East 8th Street, Downtown Oakland, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1999,1429,2794
"1718","300 Arballo Dr, San Francisco, CA","1559","500 Embarcadero West, Downtown Oakland, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2016,1447,2808
"1718","300 Arballo Dr, San Francisco, CA","1629","500 Peru Avenue, Excelsior, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",998,772,1289
"1718","300 Arballo Dr, San Francisco, CA","1630","800 Bacon Street, Excelsior, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1068,806,1414
"1718","300 Arballo Dr, San Francisco, CA","1639","0 Curtis Street, Crocker-Amazon, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",724,515,1016
"1718","300 Arballo Dr, San Francisco, CA","1646","100 Murray Street, Bernal Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",747,519,1073
"1718","300 Arballo Dr, San Francisco, CA","1647","500 Brunswick Street, Crocker-Amazon, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",590,399,870
"1718","300 Arballo Dr, San Francisco, CA","1648","Historic Trail, Inner Sunset, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1046,811,1347
"1718","300 Arballo Dr, San Francisco, CA","1649","1300 10th Avenue, Inner Sunset, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1020,789,1317
"1718","300 Arballo Dr, San Francisco, CA","1650","1900 16th Avenue, Inner Sunset, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",683,494,943
"1718","300 Arballo Dr, San Francisco, CA","1674","200 Hyde Street, Tenderloin, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1582,1150,2175
"1718","300 Arballo Dr, San Francisco, CA","1677","200 Funston Road, Marina District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",2067,1590,2685
"1718","300 Arballo Dr, San Francisco, CA","1682","700 Haight Street, Lower Haight, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1524,1242,1868
"1718","300 Arballo Dr, San Francisco, CA","1686","0 The Embarcadero, North Beach, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1872,1380,2537
"1718","300 Arballo Dr, San Francisco, CA","1687","1400 Powell Street, Russian Hill, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",2175,1674,2825
"1718","300 Arballo Dr, San Francisco, CA","1688","1100 Taylor Street, Nob Hill, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",2089,1559,2798
"1718","300 Arballo Dr, San Francisco, CA","1689","200 Sutter Street, Financial District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1874,1360,2582
"1718","300 Arballo Dr, San Francisco, CA","1690","900 Pine Street, Lower Nob Hill, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",2072,1599,2683
"1718","300 Arballo Dr, San Francisco, CA","1691","200 O'Farrell Street, Tenderloin, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1726,1255,2372
"1718","300 Arballo Dr, San Francisco, CA","1692","800 Mission Street, South of Market, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1523,1074,2157
"1718","300 Arballo Dr, San Francisco, CA","1694","700 Folsom Street, South of Market, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1453,1027,2054
"1718","300 Arballo Dr, San Francisco, CA","1695","5th Street, Treasure Island, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1597,1067,2390
"1718","300 Arballo Dr, San Francisco, CA","1696","4700 18th Street, Eureka Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1101,863,1404
"1718","300 Arballo Dr, San Francisco, CA","1697","400 Burnett Avenue, Twin Peaks, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",973,748,1264
"1718","300 Arballo Dr, San Francisco, CA","1698","3500 20th Street, Mission District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1398,1062,1838
"1718","300 Arballo Dr, San Francisco, CA","1699","900 Sanchez Street, Dolores Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1249,976,1597
"1718","300 Arballo Dr, San Francisco, CA","1700","3900 25th Street, Noe Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1158,903,1483
"1718","300 Arballo Dr, San Francisco, CA","1701","600 28th Street, Noe Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",916,687,1221
"1718","300 Arballo Dr, San Francisco, CA","1702","100 Randall Street, Glen Park, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",928,663,1298
"1718","300 Arballo Dr, San Francisco, CA","1703","2600 21st Street, Mission District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",979,685,1398
"1718","300 Arballo Dr, San Francisco, CA","1704","2900 24th Street, Mission District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1219,878,1690
"1718","300 Arballo Dr, San Francisco, CA","1705","0 Conkling Street, Silver Terrace, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",852,586,1237
"1718","300 Arballo Dr, San Francisco, CA","1706","700 Bernal Heights Boulevard, Bernal Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1106,806,1516
"1718","300 Arballo Dr, San Francisco, CA","1707","100 Appleton Avenue, Bernal Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",818,584,1144
"1718","300 Arballo Dr, San Francisco, CA","1710","100 Morningside Drive, Lakeshore, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",265,155,452
"1718","300 Arballo Dr, San Francisco, CA","1718","300 Arballo Drive, Lakeshore, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",182,69,476
"1718","300 Arballo Dr, San Francisco, CA","1720","2200 47th Avenue, Sunset District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",474,335,670
"1718","300 Arballo Dr, San Francisco, CA","1721","Bayfront Expressway, Menlo Park","11/15/2016 - 12/15/2016, Every day, Daily Average",1905,1480,2451
"1718","300 Arballo Dr, San Francisco, CA","1722","200 9th Avenue, Richmond District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1247,948,1640
"1718","300 Arballo Dr, San Francisco, CA","1723","600 Burrows Avenue, San Bruno","11/15/2016 - 12/15/2016, Every day, Daily Average",700,478,1024
"1718","300 Arballo Dr, San Francisco, CA","1724","2200 Euclid Avenue, East Palo Alto","11/15/2016 - 12/15/2016, Every day, Daily Average",1894,1518,2362
"1718","300 Arballo Dr, San Francisco, CA","1726","1700 Oakdell Drive, Menlo Park","11/15/2016 - 12/15/2016, Every day, Daily Average",1968,1611,2403
"1718","300 Arballo Dr, San Francisco, CA","1728","800 Easton Avenue, San Bruno","11/15/2016 - 12/15/2016, Every day, Daily Average",681,485,954
"1718","300 Arballo Dr, San Francisco, CA","1729","1500 Adrian Road, Ingold - Milldale, Burlingame","11/15/2016 - 12/15/2016, Every day, Daily Average",1066,768,1478
"1718","300 Arballo Dr, San Francisco, CA","1730","0 Park Lane, Brisbane","11/15/2016 - 12/15/2016, Every day, Daily Average",1177,857,1616
"1718","300 Arballo Dr, San Francisco, CA","1731","0 Orange Court, Hillside, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",655,471,909
"1718","300 Arballo Dr, San Francisco, CA","1732","0 Longview Drive, Westlake, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",569,365,884
"1718","300 Arballo Dr, San Francisco, CA","1733","0 Barry Lane, West Atherton, Atherton","11/15/2016 - 12/15/2016, Every day, Daily Average",1888,1468,2427
"1718","300 Arballo Dr, San Francisco, CA","1735","100 Clark Drive, Central San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1505,1142,1982
"1718","300 Arballo Dr, San Francisco, CA","1736","2500 Sand Hill Road, Sharon Heights, Menlo Park","11/15/2016 - 12/15/2016, Every day, Daily Average",1750,1397,2192
"1718","300 Arballo Dr, San Francisco, CA","1737","700 Westridge Drive, Central Portola Valley, Portola Valley","11/15/2016 - 12/15/2016, Every day, Daily Average",1738,1394,2166
"1718","300 Arballo Dr, San Francisco, CA","1738","1000 Wildwood Avenue, Westlake, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",584,409,832
"1718","300 Arballo Dr, San Francisco, CA","1739","0 Reiner Street, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",270,160,455
"1718","300 Arballo Dr, San Francisco, CA","1740","800 Campus Drive, Serramonte, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",533,335,847
"1718","300 Arballo Dr, San Francisco, CA","1741","200 Morton Drive, Serramonte, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",716,500,1024
"1718","300 Arballo Dr, San Francisco, CA","1742","Junipero Serra Boulevard, Serra Highlands, South San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",698,471,1033
"1718","300 Arballo Dr, San Francisco, CA","1743","600 San Bruno Avenue East, San Bruno","11/15/2016 - 12/15/2016, Every day, Daily Average",746,549,1013
"1718","300 Arballo Dr, San Francisco, CA","1744","1200 Helen Drive, Millbrae","11/15/2016 - 12/15/2016, Every day, Daily Average",736,535,1012
"1718","300 Arballo Dr, San Francisco, CA","1745","Ed Taylor Trail, Burlingame Hills, Burlingame","11/15/2016 - 12/15/2016, Every day, Daily Average",864,631,1182
"1718","300 Arballo Dr, San Francisco, CA","1746","600 North Delaware Street, Central San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1275,933,1740
"1718","300 Arballo Dr, San Francisco, CA","1747","1700 Coyote Point Drive, Shoreview, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1222,899,1659
"1718","300 Arballo Dr, San Francisco, CA","1748","500 Carmel Circle, Baywood - Aragon, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1528,1216,1918
"1718","300 Arballo Dr, San Francisco, CA","1749","1600 Parrott Drive, South San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1458,1118,1900
"1718","300 Arballo Dr, San Francisco, CA","1750","1700 Yorktown Road, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1085,840,1401
"1718","300 Arballo Dr, San Francisco, CA","1752","200 West 25th Avenue, South San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1588,1230,2049
"1718","300 Arballo Dr, San Francisco, CA","1755","3000 Los Prados Street, East San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1476,1093,1991
"1718","300 Arballo Dr, San Francisco, CA","1756","2400 Casa Bona Avenue, Belmont","11/15/2016 - 12/15/2016, Every day, Daily Average",1447,1155,1811
"1718","300 Arballo Dr, San Francisco, CA","1759","600 Sylvan Way, Emerald Hills","11/15/2016 - 12/15/2016, Every day, Daily Average",1394,1101,1763
"1718","300 Arballo Dr, San Francisco, CA","1762","500 Summit Spring Road, Woodside","11/15/2016 - 12/15/2016, Every day, Daily Average",1442,1149,1809
"1718","300 Arballo Dr, San Francisco, CA","1764","300 26th Avenue, Central Richmond, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1230,951,1589
"1718","300 Arballo Dr, San Francisco, CA","1768","800 Balboa Street, Richmond District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1136,867,1487
"1718","300 Arballo Dr, San Francisco, CA","1770","1800 32nd Avenue, Sunset District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",530,386,727
"1718","300 Arballo Dr, San Francisco, CA","1771","0 Lopez Avenue, West of Twin Peaks, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",620,431,891
"1718","300 Arballo Dr, San Francisco, CA","1772","0 Rockaway Avenue, West of Twin Peaks, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",747,549,1015
"1718","300 Arballo Dr, San Francisco, CA","1773","0 Majestic Avenue, Ingleside, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",651,468,904
"1718","300 Arballo Dr, San Francisco, CA","1774","200 Byxbee Street, Oceanview, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",265,151,463
"1718","300 Arballo Dr, San Francisco, CA","1775","100 Farallones Street, Oceanview, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",470,305,723
"1718","300 Arballo Dr, San Francisco, CA","1776","1800 25th Avenue, Sunset District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",752,556,1016
"1718","300 Arballo Dr, San Francisco, CA","1777","7100 Geary Boulevard, Richmond District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1130,875,1457
"1718","300 Arballo Dr, San Francisco, CA","1778","7700 Geary Boulevard, Richmond District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1076,869,1331
"1718","300 Arballo Dr, San Francisco, CA","1779","500 John Muir Drive, Lakeshore, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",166,73,374
"1718","300 Arballo Dr, San Francisco, CA","1780","1600 McKinnon Avenue, Bayview, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1254,913,1720
"1718","300 Arballo Dr, San Francisco, CA","1781","1100 Carolina Street, Potrero Hill, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",906,639,1283
"1718","300 Arballo Dr, San Francisco, CA","1783","1500 Mansell Street, Visitacion Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",932,692,1254
"1718","300 Arballo Dr, San Francisco, CA","1831","1100 East Arques Avenue, Sunnyvale","11/15/2016 - 12/15/2016, Every day, Daily Average",2572,2129,3105
"1718","300 Arballo Dr, San Francisco, CA","1833","500 Logue Avenue, Mountain View","11/15/2016 - 12/15/2016, Every day, Daily Average",2394,1920,2984
"1718","300 Arballo Dr, San Francisco, CA","1848","600 Campbell Avenue, Los Altos","11/15/2016 - 12/15/2016, Every day, Daily Average",2431,1947,3034
"1718","300 Arballo Dr, San Francisco, CA","1849","300 South San Antonio Road, North Los Altos, Los Altos","11/15/2016 - 12/15/2016, Every day, Daily Average",2455,1956,3080
"1718","300 Arballo Dr, San Francisco, CA","1851","100 Primrose Way, Duveneck - St. Francis, Palo Alto","11/15/2016 - 12/15/2016, Every day, Daily Average",2001,1613,2482
"1718","300 Arballo Dr, San Francisco, CA","1853","1400 Club View Terrace, Country Club, Los Altos","11/15/2016 - 12/15/2016, Every day, Daily Average",2192,1811,2652
"1718","300 Arballo Dr, San Francisco, CA","1869","12900 Tripoli Court, Los Altos Hills","11/15/2016 - 12/15/2016, Every day, Daily Average",2058,1663,2546
"1718","300 Arballo Dr, San Francisco, CA","1917","4900 Moorpark Avenue, Strawberry Park, San Jose","11/15/2016 - 12/15/2016, Every day, Daily Average",2606,2143,3168
"1718","300 Arballo Dr, San Francisco, CA","1919","300 Mac Arthur Avenue, Central San Jose, San Jose","11/15/2016 - 12/15/2016, Every day, Daily Average",2879,2330,3556
"1718","300 Arballo Dr, San Francisco, CA","1920","1800 Fruitdale Avenue, Central San Jose, San Jose","11/15/2016 - 12/15/2016, Every day, Daily Average",3119,2501,3888
"1718","300 Arballo Dr, San Francisco, CA","1937","19500 Dorchester Drive, Golden Triangle, Saratoga","11/15/2016 - 12/15/2016, Every day, Daily Average",2674,2183,3275
"1718","300 Arballo Dr, San Francisco, CA","1944","700 Girard Street, Visitacion Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",953,644,1410
"1718","300 Arballo Dr, San Francisco, CA","1949","7100 Rainbow Drive, West San Jose, San Jose","11/15/2016 - 12/15/2016, Every day, Daily Average",2607,2134,3184
"1718","300 Arballo Dr, San Francisco, CA","1951","400 Delta Street, Visitacion Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1091,828,1435
"1718","300 Arballo Dr, San Francisco, CA","2121","2900 Kerner Boulevard, San Rafael","11/15/2016 - 12/15/2016, Every day, Daily Average",2123,1673,2693
"1718","300 Arballo Dr, San Francisco, CA","2127","0 Hamilton Drive, Mill Valley","11/15/2016 - 12/15/2016, Every day, Daily Average",1808,1425,2293
"1718","300 Arballo Dr, San Francisco, CA","2132","300 Vista Grande, Greenbrae, Kentfield","11/15/2016 - 12/15/2016, Every day, Daily Average",2074,1637,2627
"1718","300 Arballo Dr, San Francisco, CA","2133","600 Manzanita Avenue, Corte Madera","11/15/2016 - 12/15/2016, Every day, Daily Average",1948,1532,2476
"1718","300 Arballo Dr, San Francisco, CA","2136","300 Carrera Drive, Mill Valley","11/15/2016 - 12/15/2016, Every day, Daily Average",1695,1352,2124
"1718","300 Arballo Dr, San Francisco, CA","2137","0 West Harbor Drive, Sausalito","11/15/2016 - 12/15/2016, Every day, Daily Average",1637,1292,2072
"1718","300 Arballo Dr, San Francisco, CA","2155","3100 North Shoreline Boulevard, Mountain View","11/15/2016 - 12/15/2016, Every day, Daily Average",2116,1678,2667
"1718","300 Arballo Dr, San Francisco, CA","2169","1000 Liege Terrace, Morse Park, Sunnyvale","11/15/2016 - 12/15/2016, Every day, Daily Average",2493,2019,3078
"1718","300 Arballo Dr, San Francisco, CA","2170","2500 Junction Avenue, North San Jose, San Jose","11/15/2016 - 12/15/2016, Every day, Daily Average",3031,2331,3940
"1718","300 Arballo Dr, San Francisco, CA","2171","1400 Airport Boulevard, North San Jose, San Jose","11/15/2016 - 12/15/2016, Every day, Daily Average",2989,2366,3774
"1718","300 Arballo Dr, San Francisco, CA","2187","4200 Middle Harbor Road, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1819,1307,2530
"1718","300 Arballo Dr, San Francisco, CA","2213","800 40th Street, Longfellow, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1949,1386,2739
"1718","300 Arballo Dr, San Francisco, CA","2215","1500 East 31st Street, Tuxedo, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2078,1375,3139
