"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1706","Bernal Heights, San Francisco, CA","1460","400 Williams Place, Central San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1340,1038,1728
"1706","Bernal Heights, San Francisco, CA","1461","200 North Fremont Street, Central San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1215,934,1579
"1706","Bernal Heights, San Francisco, CA","1464","200 Cupertino Way, South San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1434,1091,1883
"1706","Bernal Heights, San Francisco, CA","1467","2600 Somerset Drive, Belmont","11/15/2016 - 12/15/2016, Every day, Daily Average",1698,1333,2161
"1706","Bernal Heights, San Francisco, CA","1470","1500 Oxford Street, Palm Park, Redwood City","11/15/2016 - 12/15/2016, Every day, Daily Average",1846,1505,2263
"1706","Bernal Heights, San Francisco, CA","1472","200 Oakhurst Place, Suburban Park - Lorelei Manor - Flood Park Triangle, Menlo Park","11/15/2016 - 12/15/2016, Every day, Daily Average",1874,1508,2328
"1706","Bernal Heights, San Francisco, CA","1498","1100 Park Avenue, Emeryville","11/15/2016 - 12/15/2016, Every day, Daily Average",1185,912,1539
"1706","Bernal Heights, San Francisco, CA","1504","5800 Christie Avenue, Emeryville","11/15/2016 - 12/15/2016, Every day, Daily Average",1186,802,1752
"1706","Bernal Heights, San Francisco, CA","1511","2300 Oregon Street, South Berkeley, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",1824,1386,2398
"1706","Bernal Heights, San Francisco, CA","1512","2000 Essex Street, South Berkeley, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",1640,1171,2296
"1706","Bernal Heights, San Francisco, CA","1513","Dwight D. Eisenhower Highway, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",1253,844,1858
"1706","Bernal Heights, San Francisco, CA","1514","1700 McGee Avenue, North Berkeley, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",1454,1171,1805
"1706","Bernal Heights, San Francisco, CA","1516","1300 Ward Street, Southwest Berkeley, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",1359,985,1873
"1706","Bernal Heights, San Francisco, CA","1518","1300 67th Street, Southwest Berkeley, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",1298,941,1789
"1706","Bernal Heights, San Francisco, CA","1528","6400 Gwin Road, Merriewood, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1494,1089,2049
"1706","Bernal Heights, San Francisco, CA","1534","600 East 8th Street, Downtown Oakland, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1436,1008,2044
"1706","Bernal Heights, San Francisco, CA","1536","2900 Sheffield Avenue, Reservoir Hills, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1519,1075,2144
"1706","Bernal Heights, San Francisco, CA","1537","3200 Suter Street, Upper Peralta Creek, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1587,1119,2248
"1706","Bernal Heights, San Francisco, CA","1559","500 Embarcadero West, Downtown Oakland, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1339,948,1890
"1706","Bernal Heights, San Francisco, CA","1608","1100 Studebaker Road, Saranap, Walnut Creek","11/15/2016 - 12/15/2016, Every day, Daily Average",2014,1526,2657
"1706","Bernal Heights, San Francisco, CA","1629","500 Peru Avenue, Excelsior, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",498,356,695
"1706","Bernal Heights, San Francisco, CA","1630","800 Bacon Street, Excelsior, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",447,311,641
"1706","Bernal Heights, San Francisco, CA","1639","0 Curtis Street, Crocker-Amazon, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",735,556,970
"1706","Bernal Heights, San Francisco, CA","1646","100 Murray Street, Bernal Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",321,198,519
"1706","Bernal Heights, San Francisco, CA","1647","500 Brunswick Street, Crocker-Amazon, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",753,565,1003
"1706","Bernal Heights, San Francisco, CA","1648","Historic Trail, Inner Sunset, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",978,759,1259
"1706","Bernal Heights, San Francisco, CA","1649","1300 10th Avenue, Inner Sunset, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1145,888,1474
"1706","Bernal Heights, San Francisco, CA","1650","1900 16th Avenue, Inner Sunset, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1187,928,1518
"1706","Bernal Heights, San Francisco, CA","1674","200 Hyde Street, Tenderloin, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",986,668,1455
"1706","Bernal Heights, San Francisco, CA","1677","200 Funston Road, Marina District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1580,1197,2084
"1706","Bernal Heights, San Francisco, CA","1682","700 Haight Street, Lower Haight, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1018,796,1300
"1706","Bernal Heights, San Francisco, CA","1686","0 The Embarcadero, North Beach, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1395,974,1996
"1706","Bernal Heights, San Francisco, CA","1687","1400 Powell Street, Russian Hill, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1546,1155,2068
"1706","Bernal Heights, San Francisco, CA","1688","1100 Taylor Street, Nob Hill, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1351,965,1890
"1706","Bernal Heights, San Francisco, CA","1689","200 Sutter Street, Financial District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1251,845,1851
"1706","Bernal Heights, San Francisco, CA","1690","900 Pine Street, Lower Nob Hill, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1315,973,1776
"1706","Bernal Heights, San Francisco, CA","1691","200 O'Farrell Street, Tenderloin, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1122,764,1646
"1706","Bernal Heights, San Francisco, CA","1692","800 Mission Street, South of Market, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",901,606,1338
"1706","Bernal Heights, San Francisco, CA","1694","700 Folsom Street, South of Market, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",936,628,1394
"1706","Bernal Heights, San Francisco, CA","1695","5th Street, Treasure Island, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",870,557,1357
"1706","Bernal Heights, San Francisco, CA","1696","4700 18th Street, Eureka Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",881,683,1135
"1706","Bernal Heights, San Francisco, CA","1697","400 Burnett Avenue, Twin Peaks, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",693,519,924
"1706","Bernal Heights, San Francisco, CA","1698","3500 20th Street, Mission District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",363,225,585
