"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1292","Presidio of San Francisco, San Francisco, CA","1260","1800 Scott Street, Western Addition, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",570,396,819
"1292","Presidio of San Francisco, San Francisco, CA","1261","700 Presidio Avenue, Western Addition, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",482,302,768
"1292","Presidio of San Francisco, San Francisco, CA","1263","Eastern Route Trail, Santa Rosa","11/15/2016 - 12/15/2016, Every day, Daily Average",3482,2697,4494
"1292","Presidio of San Francisco, San Francisco, CA","1265","0 Stoneybrook Avenue, Excelsior, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1852,1442,2377
"1292","Presidio of San Francisco, San Francisco, CA","1267","6400 Cottage Ridge Road, Santa Rosa","11/15/2016 - 12/15/2016, Every day, Daily Average",3781,2975,4804
"1292","Presidio of San Francisco, San Francisco, CA","1271","200 Bacon Street, Excelsior, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1730,1234,2423
"1292","Presidio of San Francisco, San Francisco, CA","1273","200 Naglee Avenue, Outer Mission, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1783,1337,2376
"1292","Presidio of San Francisco, San Francisco, CA","1275","0 McLaren Avenue, Sea Cliff, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",168,88,319
"1292","Presidio of San Francisco, San Francisco, CA","1276","1100 Golden Gate Avenue, Western Addition, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",949,719,1250
"1292","Presidio of San Francisco, San Francisco, CA","1277","300 Hayes Street, Civic Center, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1080,815,1429
"1292","Presidio of San Francisco, San Francisco, CA","1278","100 Noe Street, The Castro, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1196,932,1533
